val_acc, auc, val_acc_certain, auc_certain, batch_size, lstm_size, dense_size, regularization lstm, eta
0.640444444444,0.707547434273,0.687837132386,0.712297746541,64,219,234,0.01478171042661186,0.002123046916190828
0.634,0.713604227335,0.67501546073,0.715624272309,32,473,655,0.012185005806171479,0.0002645429910476582
0.522666666667,0.5,0,0,32,407,577,0.03954620210141322,0.0026240954783493717
0.635333333333,0.709559359125,0.705309000489,0.750269060226,256,446,103,0.08809711889405075,0.00134353316603873
0.626,0.691595948493,0.707757467684,0.738308380754,32,61,701,0.02219418458217025,0.003067892452479634
0.522666666667,0.5,0,0,128,355,381,0.0872063962691586,0.00278642066410359
0.647333333333,0.709934933441,0.721083172101,0.764547459356,128,80,850,0.012262117286863007,0.0031679903954801945
0.522666666667,0.5,0,0,32,715,699,0.07907023978987619,0.0013757310389590051
0.635,0.71236505106,0.685188312785,0.714325892809,32,613,1104,0.003515168835179239,0.0016494411142727275
0.522666666667,0.528267463148,0,0,512,684,1086,0.003665016337411209,0.0033324863227181074
0.649333333333,0.707237414432,0.726183343546,0.75261940332,512,393,444,0.025853064354211676,0.0025740083655933607
0.645888888889,0.7052648668,0.692646134731,0.736215023369,512,280,753,0.046465880855614906,0.0028210568582077143
0.616333333333,0.682210005016,0.647326329023,0.6903675461,32,125,140,0.05629138306351131,0.0023559954127211537
0.602222222222,0.643268148012,0.616631799163,0.650870267788,128,404,794,0.0004325842842040073,0.00048021400546582096
0.640444444444,0.70928125673,0.717571111475,0.737023231826,512,126,467,0.034535218466696695,0.00147741549107392
0.522666666667,0.529920638385,0,0,512,929,368,0.07508657910568263,0.002856466338978416
0.592777777778,0.700068731374,0.645672125355,0.692043450181,512,116,1247,0.09520144510068,0.003398846714694411
0.624777777778,0.692292552932,0.682287681759,0.721004854765,64,116,676,0.04724702711183493,0.0027711372870098516
0.650111111111,0.708046447455,0.726523888072,0.757950495212,512,936,907,0.04987273392153855,0.0008834759976640678
0.522666666667,0.500116387337,0,0,64,898,856,0.002153437862413732,0.003127840644220938
0.650888888889,0.711958833522,0.720866715352,0.759388917621,32,407,298,0.024626216202822505,8.461384538562203e-05
0.650888888889,0.712036128173,0.712262522021,0.753889016056,512,663,468,0.0318026897774396,0.00032038262205034496
0.648666666667,0.703342620073,0.705175763852,0.740694214843,64,55,315,0.02216464817986106,0.002448267060004115
0.651777777778,0.712622035983,0.709935897436,0.756482582882,256,769,562,0.054722120145017664,0.0002765277461332196
0.522666666667,0.5,0,0,128,724,131,0.0686222085143279,0.002237840205253915
0.641777777778,0.70105152891,0.703890759446,0.747652448604,128,103,1465,0.08324648958096159,0.0017920685611160017
0.641555555556,0.706182357283,0.716656164483,0.759983439938,32,330,566,0.042689877771035833,0.0008875790799746846
0.652222222222,0.709492740736,0.715909090998,0.747430521761,256,81,784,0.05014919097947454,0.0015404811588117238
0.522666666667,0.5,0,0,32,769,757,0.07205783303086083,0.0028213478883359336
0.522666666667,0.5,0,0,64,860,593,0.028557065378535862,0.003018094668532158
0.557222222222,0.702620320853,0.764892772278,0.59412038431,512,775,539,0.07436722100145855,0.0014019406454797074
0.522666666667,0.5,0,0,256,930,351,0.08670606266370952,0.0028206114105874605
0.522666666667,0.5,0,0,64,986,476,0.06469310543369863,0.0023637615653471777
0.522666666667,0.515000803627,0,0,128,459,889,0.047861681003571355,0.0032653412271053004
0.522666666667,0.5,0,0,128,845,1348,0.0047053654124353805,0.002790962842267169
0.651888888889,0.705432383906,0.715771558245,0.753498694461,128,293,249,0.023597194952737988,0.002497777276098282
0.655777777778,0.711376067973,0.716304722551,0.754044770245,32,642,89,0.022835841064361807,0.00047431039403202666
0.649555555556,0.705153576357,0.703574397221,0.743139640822,128,365,1331,0.06259692968058876,0.0012330905506474361
0.522666666667,0.500116387337,0,0,32,979,813,0.08881573588338018,0.0019854040837548447
0.656,0.713466722525,0.730391173664,0.77015965967,256,969,718,0.01351745358933172,0.0010644755499267522
0.522666666667,0.5,0,0,256,708,888,0.017668854449822923,0.002938211909926798
0.522666666667,0.5,0,0,32,324,680,0.06491708828907981,0.0023052115711712983
0.522666666667,0.5,0,0,64,797,421,0.05006309559074094,0.003188480744235269
0.626111111111,0.7030326992,0.694104308336,0.715200934057,512,112,1368,0.05796850660761785,0.0025343929840345478
0.639888888889,0.706208225259,0.71071952999,0.752447260024,32,979,261,0.061830957282488046,0.0006267257547455772
0.639666666667,0.698342517145,0.698358901199,0.728137614519,128,68,1422,0.08549180953775336,0.002491149770716503
0.637111111111,0.703663241949,0.687614176105,0.736324509017,64,69,1202,0.04998275498493109,0.0014636063398152182
0.657333333333,0.713444862786,0.724182285924,0.761256434625,256,343,771,0.039743552787958575,0.0004125956211614979
0.522666666667,0.5,0,0,32,542,737,0.03164443492934155,0.003441175465328179
0.624666666667,0.710709203665,0.703286159758,0.729405975835,256,406,654,0.06399048936313628,0.0015063579339503264
0.646111111111,0.705405649952,0.716101694915,0.747506692694,512,601,620,0.06724117164597512,0.0012045183101031481
0.522666666667,0.5,0,0,32,286,1340,0.05419764861746488,0.0034360152041802146
0.522666666667,0.5,0,0,64,587,515,0.02783630901195986,0.0029829539341226204
0.623333333333,0.705390829371,0.672874633599,0.722864967703,128,456,530,0.03823681165586293,0.001433692080382079
0.640777777778,0.704311091872,0.704778157245,0.748696635845,32,498,853,0.04821756831292954,0.0011841016357844053
0.651444444444,0.713418091719,0.702993609349,0.738023796564,128,833,1058,0.09097205651828218,0.0002583394383082497
0.656444444444,0.713525064646,0.732117812109,0.765920708468,64,469,1039,0.011546188508207456,0.00075864682925233
0.522666666667,0.466258732019,0,0,256,691,1363,0.09308826691441674,0.0018840940432773502
0.654,0.709590831211,0.709378893031,0.755307192364,512,809,1263,0.06693231049258756,0.0004663059496444765
0.642111111111,0.699337438362,0.729285401244,0.76539721755,32,87,338,0.020662420934006134,0.0018875086831450334
0.642,0.700675051503,0.703744493392,0.743042896785,64,463,1257,0.05356608968174379,0.0014206110526280113
0.522666666667,0.5,0,0,32,787,371,0.040376106056132816,0.0016498181040104324
0.522666666667,0.520414633352,0,0,256,416,894,0.07246222380434096,0.002883580312692425
0.522666666667,0.5,0,0,64,377,978,0.04016432138195968,0.002964544119001485
0.640111111111,0.709769123548,0.701238390175,0.734289747789,128,575,529,0.0676609213973253,0.0005968493301329197
0.647777777778,0.712225517389,0.71928771511,0.742135883662,512,680,1482,0.08530171863605845,0.0002576016194443272
0.645555555556,0.709043211966,0.704934541813,0.741982805925,64,608,501,0.006095746092003473,0.001935672979256264
0.639444444444,0.709568909617,0.725767170053,0.757960962211,512,416,640,0.08162090465785479,0.0014226273538320603
0.644,0.696821762195,0.719367588985,0.757242102839,32,202,576,0.03542795691843414,0.0022536298031814316
0.647555555556,0.711387696809,0.716231773106,0.758481915079,512,193,273,0.04674953961032267,0.0012647057523073372
0.522666666667,0.5,0,0,256,815,125,0.08730599608232059,0.002056721095036066
0.597111111111,0.698492925016,0.633404973939,0.670616228609,64,118,816,0.05125544418681488,0.001997568735190818
0.522666666667,0.5,0,0,32,970,1084,0.09323048046244019,0.0028631798976961843
0.522666666667,0.5,0,0,32,594,173,0.01389423678075108,0.002492746292586666
0.647333333333,0.711104819168,0.706531411379,0.732021985492,256,108,534,0.05634360423673759,6.24882595524459e-05
0.522666666667,0.5,0,0,256,972,487,0.08285283398642128,0.0033228416480861416
0.645777777778,0.711183895259,0.700619295958,0.732316683139,32,700,1115,0.09673611872375809,0.0002940941702893158
0.655333333333,0.707843128377,0.718403971118,0.758371382802,256,628,988,0.039545961710043244,0.0019226539917734258
0.635777777778,0.711360183476,0.705211405909,0.714836532069,512,387,722,0.02014504168007826,0.0012221625550981612
0.658666666667,0.71449998179,0.712992999829,0.756670865076,32,822,432,0.0012969396154128843,0.001180736143390585
0.522666666667,0.5,0,0,64,635,1264,0.01723623119203237,0.002038066979851074
0.649888888889,0.705349373804,0.723076923077,0.761983313233,64,437,172,0.03303573994726222,0.0018832188442560287
0.646666666667,0.705214862801,0.700115913319,0.746845461525,64,778,1451,0.013181606346341058,0.0020774753457374648
0.522666666667,0.5,0,0,32,660,1322,0.08431956469883788,0.0025944080125156243
0.522666666667,0.508192329976,0,0,128,863,1361,0.07869061984626059,0.002022617668073532
0.655,0.708483233988,0.704835840236,0.742422593052,512,929,668,0.05834342903049357,0.0011972515009382148
0.644555555556,0.712756472759,0.724144711206,0.74419775599,256,141,868,0.014481818483753996,0.001162192512207225
0.522666666667,0.5,0,0,128,412,1472,0.08459163205512155,0.002729321429808471
0.654888888889,0.71230033782,0.724105984851,0.754237849784,128,482,543,0.08151682943811142,0.00039924082876178693
0.650555555556,0.708755670419,0.723289777186,0.759015948937,64,742,896,0.09673626734552175,0.0005892860622928255
0.625111111111,0.705106491939,0.681690140845,0.700033754781,128,411,1235,0.04353408415613991,0.00190489000074971
